,Company,Origin,REF,ReviewDate,CocoaPercent,CompanyLocation,Rating,BeanType,BroadBeanOrigin
1088,Matale,"Kulili P., 2013",1177.0,2013,74.0,Australia,4.0,Trinitario,Papua New Guinea
1089,Matale,Blend,1181.0,2013,70.0,Australia,3.75,Trinitario,"PNG, Vanuatu, Mad"
1090,Maverick,Maya Mountain,1367.0,2014,70.0,U.S.A.,3.25,Trinitario,Belize
1091,Maverick,Elvesia,1367.0,2014,70.0,U.S.A.,3.25, ,Dominican Republic
1092,Maverick,Tumbes,1430.0,2014,82.0,U.S.A.,3.25,Criollo,Peru
1093,Maverick,"Morropon, Norandiono Coop, Piura",1430.0,2014,63.0,U.S.A.,3.5,Criollo,Peru
1094,Mayacama,Hispaniola,1728.0,2016,72.0,U.S.A.,3.0, ,Domincan Republic
1095,Meadowlands,Bolivia,1287.0,2014,70.0,U.S.A.,2.5, ,Bolivia
1096,Meadowlands,Venezuela,1287.0,2014,70.0,U.S.A.,2.75, ,Venezuela
1097,Meadowlands,Belize,1287.0,2014,70.0,U.S.A.,3.0,Trinitario,Belize
1098,Meadowlands,"Nicaragua, w/ inbs",1291.0,2014,70.0,U.S.A.,3.0, ,Nicaragua
1099,Meadowlands,Dominican Republic,1291.0,2014,70.0,U.S.A.,3.5, ,Dominican Republic
1100,Menakao (aka Cinagra),Madagascar,837.0,2012,80.0,Madagascar,2.5,Trinitario,Madagascar
1101,Menakao (aka Cinagra),Madagascar,841.0,2012,72.0,Madagascar,2.5,Trinitario,Madagascar
1102,Mesocacao,El Salvador,1494.0,2015,80.0,Honduras,2.75, ,El Salvador
1103,Mesocacao,El Salvador,1494.0,2015,70.0,Honduras,3.0, ,El Salvador
1104,Mesocacao,Honduras,1347.0,2014,80.0,Honduras,3.25, ,Honduras
1105,Mesocacao,Honduras,1347.0,2014,70.0,Honduras,3.5, ,Honduras
1106,Mesocacao,"La Tronca, Matagalpa",1351.0,2014,70.0,Honduras,3.25, ,Nicaragua
1107,Mesocacao,"La Tronca, Matagalpa",1351.0,2014,80.0,Honduras,3.5, ,Nicaragua
1108,Metiisto,"Fazenda Sempre Firme P., Bahia",1267.0,2014,70.0,Sweden,3.0, ,Brazil
1109,Metiisto,Akesson Estate,1267.0,2014,72.0,Sweden,3.5,Trinitario,Madagascar
1110,Metropolitan,South America,1688.0,2015,70.0,Amsterdam,3.5,Trinitario,South America
1111,Michel Cluizel,"Chiapas, Mokaya P.",963.0,2012,66.0,France,3.75, ,Mexico
1112,Michel Cluizel,"Carenero Superior, Concepcion",117.0,2007,66.0,France,3.5,Trinitario,Venezuela
1113,Michel Cluizel,Vila Gracinda,135.0,2007,67.0,France,3.5,Forastero,Sao Tome
1114,Michel Cluizel,Carre Amer,24.0,2006,60.0,France,2.0, , 
1115,Michel Cluizel,Carre Grand Noir,24.0,2006,85.0,France,2.0, , 
1116,Michel Cluizel,Tamarina,24.0,2006,70.0,France,3.0,Forastero,Sao Tome
1117,Michel Cluizel,Los Ancones P.,24.0,2006,67.0,France,4.0, ,Dominican Republic
1118,Michel Cluizel,Mangaro P.,24.0,2006,65.0,France,4.0,Trinitario,Madagascar
1119,Michel Cluizel,Maralumi P.,24.0,2006,64.0,France,4.0, ,Papua New Guinea
1120,Michel Cluizel,Noir Infini,81.0,2006,99.0,France,2.0, , 
1121,Middlebury,Maya Mountain,1490.0,2015,80.0,U.S.A.,3.5,Trinitario,Belize
1122,Middlebury,San Juan Estate,1490.0,2015,70.0,U.S.A.,3.5,Trinitario,Trinidad
1123,Middlebury,Oko Caribe,1490.0,2015,75.0,U.S.A.,3.75, ,Dominican Republic
1124,Middlebury,"Patanemo, Epoch, Donaldo",1490.0,2015,75.0,U.S.A.,3.75, ,Venezuela
1125,Middlebury,Kokoa Kamili,1538.0,2015,75.0,U.S.A.,3.25, ,Tanzania
1126,Middlebury,"Matagalpa, Cacao Bisiesto",1538.0,2015,70.0,U.S.A.,3.5, ,Nicaragua
1127,Middlebury,La Red,1117.0,2013,75.0,U.S.A.,2.5, ,Dominican Republic
1128,Middlebury,Belize,1117.0,2013,80.0,U.S.A.,3.25,Trinitario,Belize
1129,Middlebury,Houseblend,887.0,2012,65.0,U.S.A.,1.5, , 
1130,Middlebury,Alto Beni,887.0,2012,75.0,U.S.A.,2.0,Criollo,Bolivia
1131,Middlebury,"Balinese, Java",887.0,2012,70.0,U.S.A.,2.5,Criollo,Indonesia
1132,Millcreek Cacao Roasters,Ecuador,1073.0,2013,70.0,U.S.A.,2.5,Forastero (Nacional),Ecuador
1133,Millcreek Cacao Roasters,Ecuador,825.0,2012,70.0,U.S.A.,3.5, ,Ecuador
1134,Mindo,Ecuador,607.0,2010,67.0,U.S.A.,2.75, ,Ecuador
1135,Mindo,Ecuador,607.0,2010,77.0,U.S.A.,2.75, ,Ecuador
1136,Minimal,"Acul-du-Nord, 2015",1920.0,2016,70.0,Japan,3.5,"Criollo, Trinitario",Haiti
1137,Mission,"Fazenda Camboa, Bahia",1880.0,2016,75.0,Brazil,3.75, ,Brazil
1138,Mission,"Bahia, Fazenda Venturosa",1626.0,2015,70.0,Brazil,3.5,Forastero (Parazinho),Brazil
1139,Mita,Tumaco,955.0,2012,65.0,Colombia,2.5, ,Colombia
1140,Moho,"Toledo District, w/ nibs",1026.0,2013,73.0,U.S.A.,3.25,Trinitario,Belize
1141,Moho,Toledo District,1030.0,2013,72.0,U.S.A.,3.0,Trinitario,Belize
1142,Moho,"Umoho R., Toledo District, San Felipe",607.0,2010,67.0,U.S.A.,2.75,Trinitario,Belize
1143,Molucca,La Red,1614.0,2015,70.0,U.S.A.,3.0, ,Domincan Republic
1144,Molucca,Indonesia,1618.0,2015,70.0,U.S.A.,2.75, ,Indonesia
1145,Molucca,Peru,1618.0,2015,70.0,U.S.A.,3.25, ,Peru
1146,Momotombo,Matagalpa,661.0,2011,70.0,Nicaragua,2.75, ,Nicaragua
1147,Momotombo,Mombacho,661.0,2011,70.0,Nicaragua,2.75, ,Nicaragua
1148,Momotombo,Oscuro,772.0,2011,70.0,Nicaragua,3.25, ,Nicaragua
1149,Monarque,Oko Caribe,1812.0,2016,72.0,Canada,3.5, ,Dominican Republic
1150,Monsieur Truffe,Papaua New Guinea,1391.0,2014,70.0,Australia,3.25, ,Papua New Guinea
1151,Montecristi,Manabi,1654.0,2015,70.0,Ecuador,3.25, ,Ecuador
1152,Montecristi,Manabi,1654.0,2015,63.0,Ecuador,3.5, ,Ecuador
1153,Montecristi,Manabi,1658.0,2015,85.0,Ecuador,3.5, ,Ecuador
1154,Muchomas (Mesocacao),Nicaragua,1462.0,2015,70.0,U.S.A.,3.5, ,Nicaragua
1155,Muchomas (Mesocacao),Nicaragua,1462.0,2015,80.0,U.S.A.,3.5, ,Nicaragua
1156,Mutari,"Kokoa Kamili, batch 1 SRB",1896.0,2016,68.0,U.S.A.,2.75, ,Tanzania
1157,Mutari,"Oko Caribe, batch 1 SRB",1896.0,2016,71.0,U.S.A.,2.75, ,Domincan Republic
1158,Mutari,"Ambanja, batch 1 SRB",1900.0,2016,68.0,U.S.A.,2.75, ,Madagascar
1159,Mutari,"Tien Giang, batch 1 SRB",1900.0,2016,80.0,U.S.A.,3.0,Trinitario,Vietnam
1160,Nahua,"Costa Rica, Oscuro",1049.0,2013,58.0,Costa Rica,2.5, ,Costa Rica
1161,Nahua,"Costa Rica, Oscuro",1049.0,2013,70.0,Costa Rica,3.0, ,Costa Rica
1162,Naive,Trinidad & Tobago,1046.0,2013,70.0,Lithuania,3.75, ,"Trinidad, Tobago"
1163,Naive,"Maranon Canyon, Fortunato No. 4",1133.0,2013,78.0,Lithuania,3.75,Forastero (Nacional),Peru
1164,Naive,Grenada,867.0,2012,71.0,Lithuania,2.5,Trinitario,Grenada
1165,Na�ve,Nicaragua,1379.0,2014,70.0,Lithuania,3.25,Criollo,Nicaragua
1166,Na�ve,Chuao,1399.0,2014,75.0,Lithuania,2.75,Trinitario,Venezuela
1167,Na�ve,Barinas,1399.0,2014,70.0,Lithuania,3.0, ,Venezuela
1168,Nanea,Criollo Blend,1007.0,2013,85.0,U.S.A.,3.5, ,Hawaii
1169,Nathan Miller,Peru,1403.0,2014,72.0,U.S.A.,2.25, ,Peru
1170,Nathan Miller,Hispaniola,1403.0,2014,70.0,U.S.A.,2.5, ,Dominican Republic
1171,Nathan Miller,Madagascar,1403.0,2014,73.5,U.S.A.,2.5,Trinitario,Madagascar
1172,Nathan Miller,Ghana,1403.0,2014,70.0,U.S.A.,3.5,Forastero,Ghana
1173,Neuhaus (Callebaut),Papua New Guinea,531.0,2010,70.0,Belgium,2.5,Criollo,Papua New Guinea
1174,Neuhaus (Callebaut),Manickchand Estate,230.0,2008,67.0,Belgium,3.75,Trinitario,Trinidad
1175,Neuhaus (Callebaut),Dark,135.0,2007,73.0,Belgium,1.0, , 
1176,Neuhaus (Callebaut),West Africa,15.0,2006,73.0,Belgium,2.0,Forastero,West Africa
1177,Neuhaus (Callebaut),Sao Tome,15.0,2006,75.0,Belgium,2.75,Forastero,Sao Tome
1178,Neuhaus (Callebaut),Ocumare,24.0,2006,71.0,Belgium,3.0,Criollo,Venezuela
1179,Nibble,Patanemo,1526.0,2015,72.0,U.S.A.,2.25,Criollo,Venezuela
1180,Nibble,Elvesia P.,1526.0,2015,72.0,U.S.A.,2.75,Trinitario,Dominican Republic
1181,Nibble,"Ambanja, Sambirano Valley",1526.0,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar
1182,Nibble,Tumbes,1526.0,2015,72.0,U.S.A.,3.0,Criollo,Peru
1183,Night Owl,Peru,1022.0,2013,75.0,U.S.A.,2.75, ,Peru
1184,Night Owl,Ecuador,1022.0,2013,75.0,U.S.A.,3.5, ,Ecuador
1185,Noble Bean aka Jerjobo,Ghana,1295.0,2014,75.0,U.S.A.,3.0,Forastero,Ghana
1186,Noble Bean aka Jerjobo,Moho Valley,1299.0,2014,75.0,U.S.A.,3.0,Trinitario,Belize
1187,Noble Bean aka Jerjobo,Maranon Canyon,1299.0,2014,75.0,U.S.A.,3.25,Forastero (Nacional),Peru
1188,Noir d' Ebine,Venezuela,837.0,2012,70.0,U.S.A.,3.0, ,Venezuela
1189,Noir d' Ebine,Ecuador,841.0,2012,70.0,U.S.A.,3.0, ,Ecuador
1190,Nova Monda,"La Patriota, cacao Indio, purple label",931.0,2012,70.0,Nicaragua,3.0, ,Nicaragua
1191,Nova Monda,"La Dalia, Matagalpa,cacao Bisesto,green label",935.0,2012,75.0,Niacragua,2.75, ,Nicaragua
1192,Nova Monda,"Punta Galera, cacao Nacional, gold label",935.0,2012,80.0,Nicaragua,3.25,Forastero (Nacional),Ecuador
1193,Nuance,"Ghana, 2013",1454.0,2015,70.0,U.S.A.,3.75,Forastero,Ghana
1194,Nuance,"Ecuador, 2013",1458.0,2015,70.0,U.S.A.,2.75,Trinitario,Ecuador
1195,Nuance,"Canoabo, 2013",1458.0,2015,70.0,U.S.A.,3.0,Criollo,Venezuela
1196,Nuance,"Sambirano Valley, 2012",1458.0,2015,70.0,U.S.A.,3.5,Trinitario,Madagascar
1197,Nuance,La Red,1470.0,2015,70.0,U.S.A.,3.75, ,Dominican Republic
1198,Nugali,Fazenda Leolinda,1876.0,2016,70.0,Brazil,3.5,Trinitario (Scavina),Brazil
1199,Oakland Chocolate Co.,Jamaica,478.0,2010,70.0,U.S.A.,2.5,Trinitario,Jamaica
1200,Obolo,Pangoa,1638.0,2015,70.0,Chile,3.75,Criollo,Peru
1201,Obolo,"Pangoa, w/ nibs",1638.0,2015,70.0,Chile,3.75,Criollo,Peru
1202,Ocelot,Virunga,1558.0,2015,70.0,Scotland,3.75,Forastero,Congo
1203,Ocelot,Piura,1558.0,2015,75.0,Scotland,4.0,Criollo,Peru
1204,Ocho,Sang Yum Coop,1760.0,2016,100.0,New Zealand,2.75, ,Samoa
1205,Ocho,Sang Yum Coop,1760.0,2016,70.0,New Zealand,3.5, ,Samoa
1206,Ocho,"PNG, Devotion",1411.0,2014,66.0,New Zealand,2.75, ,Papua New Guinea
1207,Ocho,"PNG, Revolution",1411.0,2014,70.0,New Zealand,3.0, ,Papua New Guinea
1208,Ocho,"PNG, Voodoo",1411.0,2014,88.0,New Zealand,3.25, ,Papua New Guinea
1209,Ocho,"PNG, Nib Bar",1411.0,2014,74.0,New Zealand,3.5, ,Papua New Guinea
1210,Ohiyo,"San Juan Estate, Gran Couva",1594.0,2015,70.0,U.S.A.,2.75,Trinitario,Trinidad
1211,Ohiyo,Tanzania,1598.0,2015,70.0,U.S.A.,3.0, ,Tanzania
1212,Oialla by Bojessen (Malmo),"Sylvestre, Oialla",761.0,2011,70.0,Germany,3.5,Criollo,Bolivia
1213,Olive and Sinclair,Dominican Republic prototype,486.0,2010,72.0,U.S.A.,3.0, ,Dominican Republic
1214,Olive and Sinclair,Ghana prototype,486.0,2010,72.0,U.S.A.,3.0,Forastero,Ghana
1215,Olive and Sinclair,Dark 67,457.0,2009,67.0,U.S.A.,2.75, ,"Ghana, Domin. Rep"
1216,Olive and Sinclair,Dark 75,457.0,2009,75.0,U.S.A.,3.0, ,"Ghana, Domin. Rep"
1217,Olivia,Carribean-Raw,688.0,2011,76.0,Canada,2.0, ,Carribean
1218,Olivia,Carribean,688.0,2011,76.0,Canada,2.75, ,Carribean
1219,Olivia,Carribean,688.0,2011,85.0,Canada,2.75, ,Carribean
1220,Olivia,Carribean-Raw,688.0,2011,85.0,Canada,3.0, ,Carribean
1221,Omanhene,Ghana,693.0,2011,80.0,Ghana,2.75,Forastero,Ghana
1222,Omnom,"Kakao Kamili, Kilombero Valley",1816.0,2016,70.0,Iceland,3.75,Trinitario,Tanzania
1223,Omnom,Papua New Guinea,1247.0,2014,70.0,Iceland,3.0, ,Papua New Guinea
1224,Omnom,Madagascar,1247.0,2014,66.0,Iceland,3.5,Trinitario,Madagascar
1225,organicfair,Maya Mountain,1161.0,2013,74.0,Canada,2.75,Trinitario,Belize
1226,organicfair,La Red,1165.0,2013,72.0,Canada,2.75, ,Dominican Republic
1227,organicfair,Nicaraqua,1165.0,2013,72.0,Canada,2.75,Trinitario,Nicaragua
1228,organicfair,Caribe,1165.0,2013,72.0,Canada,3.0, ,Dominican Republic
1229,organicfair,Mindo,1165.0,2013,72.0,Canada,3.0,Trinitario,Ecuador
1230,Original Beans (Felchlin),Papua Kerafat,1438.0,2014,68.0,Switzerland,2.75, ,Papua New Guinea
1231,Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442.0,2014,80.0,Switzerland,3.25,Blend, 
1232,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733.0,2011,66.0,Switzerland,3.75, ,Bolivia
1233,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331.0,2009,70.0,Switzerland,3.0,Forastero,Congo
1234,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341.0,2009,75.0,Switzerland,3.0,Criollo,Peru
1235,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341.0,2009,68.0,Switzerland,3.25, ,Bolivia
1236,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Grand Cru E.",316.0,2009,60.0,U.S.A.,3.0,Criollo,Hawaii
1237,Original Hawaiin Chocolate Factory,"Hawai'i, Kona Estate Grown",24.0,2006,60.0,U.S.A.,3.0, ,Hawaii
1238,Orquidea,Peru,859.0,2012,65.0,Peru,3.0, ,Peru
1239,Orquidea,Peru,859.0,2012,72.0,Peru,3.0, ,Peru
1240,Pacari,"Sierra Nevada, Tutu Iku",1848.0,2016,70.0,Ecuador,4.0, ,Colombia
1241,Pacari,Garaua,1415.0,2014,70.0,Ecuador,3.25, ,Ecuador
1242,Pacari,Cumbia,1415.0,2014,70.0,Ecuador,3.5, ,Ecuador
1243,Pacari,Montubia,1415.0,2014,70.0,Ecuador,3.75, ,Ecuador
1244,Pacari,Tangara,1415.0,2014,70.0,Ecuador,4.0, ,Ecuador
1245,Pacari,"Ecuador, raw",817.0,2012,85.0,Ecuador,2.75, ,Ecuador
1246,Pacari,Piura,863.0,2012,70.0,Ecuador,4.0, ,Peru
1247,Pacari,Nube- prototype,721.0,2011,70.0,Ecuador,3.5, ,Ecuador
1248,Pacari,Esmeraldas,224.0,2008,60.0,Ecuador,2.5,Forastero (Arriba),Ecuador
1249,Pacari,Manabi,224.0,2008,65.0,Ecuador,2.75,Forastero (Arriba),Ecuador
1250,Pacari,Los Rios,224.0,2008,72.0,Ecuador,3.0,Forastero (Arriba),Ecuador
1251,Pacari,Raw,266.0,2008,100.0,Ecuador,2.0,Forastero (Arriba),Ecuador
1252,Pacari,Raw,266.0,2008,70.0,Ecuador,3.5,Forastero (Arriba),Ecuador
1253,Palette de Bine,Lachua,1720.0,2016,70.0,Canada,2.75, ,Guatemala
1254,Palette de Bine,Maya Mtn,1720.0,2016,72.0,Canada,3.0,Trinitario,Belize
1255,Palette de Bine,"Silvestre, La Paz, Beni",1570.0,2015,70.0,Canada,3.25, ,Bolivia
1256,Palette de Bine,"San Juan Estate, Gran Couva",1570.0,2015,70.0,Canada,3.25,Trinitario,Trinidad
1257,Palette de Bine,Kokoa Kamili,1574.0,2015,72.0,Canada,3.5, ,Tanzania
1258,Palette de Bine,Lam Dong,1574.0,2015,72.0,Canada,3.75,Trinitario,Vietnam
1259,Palette de Bine,"Alto Beni, Palos Blancos",1239.0,2014,72.0,Canada,2.75, ,Bolivia
1260,Palette de Bine,Sambirano,1239.0,2014,78.0,Canada,3.75,Trinitario,Madagascar
1261,Palette de Bine,"Camino Verde P., Balao, Guayas",1303.0,2014,75.0,Canada,2.75, ,Ecuador
1262,Palette de Bine,Duo- Gran Couva & Camino Verde,1399.0,2014,75.0,Canada,3.5,Blend,"Trinidad, Ecuador"
1263,Palette de Bine,Gran Couva,1399.0,2014,70.0,Canada,3.75,Trinitario,Trinidad
1264,Pangea,Matasawalevu,1860.0,2016,76.0,Spain,3.0, ,Fiji
1265,Park 75,South America,1363.0,2014,65.0,U.S.A.,3.5, ,South America
1266,Parliament,Kilombero Valley,1856.0,2016,70.0,U.S.A.,3.25, ,Tanzania
1267,Parliament,"Lachua, Q'egchi families",1542.0,2015,70.0,U.S.A.,3.5, ,Guatemala
1268,Parliament,Alto Beni,1251.0,2014,70.0,U.S.A.,3.0, ,Bolivia
1269,Parliament,Oko Caribe,1255.0,2014,70.0,U.S.A.,3.5, ,Dominican Republic
1270,Pascha,Peru,1137.0,2013,55.0,Peru,2.5, ,Peru
1271,Pascha,Peru,1137.0,2013,70.0,Peru,2.75, ,Peru
1272,Patric,Signature Blend,636.0,2011,70.0,U.S.A.,3.75,Blend, 
1273,Patric,Madagascar,331.0,2009,75.0,U.S.A.,4.0,Trinitario,Madagascar
1274,Patric,Madagascar,439.0,2009,67.0,U.S.A.,3.5,Trinitario,Madagascar
1275,Patric,"Rio Caribe, Paria Penninsula",439.0,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela
1276,Patric,Madagascar,196.0,2007,70.0,U.S.A.,4.0,Trinitario,Madagascar
1277,Patric,"Piura, Choc. Garage Exclusive",1034.0,2013,67.0,U.S.A.,4.0, ,Peru
1278,Paul Young,"Madagascar, w/ shell",1271.0,2014,73.0,U.K.,2.25,Trinitario,Madagascar
1279,Paul Young,"Madagascar, w/ shell",1271.0,2014,64.0,U.K.,2.75,Trinitario,Madagascar
1280,Peppalo,Dominican Republic,1454.0,2015,82.0,U.S.A.,3.0, ,Dominican Republic
1281,Pierre Marcolini,"Haut Penja, w/ nibs",1658.0,2015,70.0,Belgium,3.25,Forastero,Cameroon
1282,Pierre Marcolini,Chuao,478.0,2010,75.0,Belgium,3.0,Criollo,Venezuela
1283,Pierre Marcolini,Trinite,478.0,2010,75.0,Belgium,3.25,Trinitario,Trinidad
1284,Pierre Marcolini,"Baracoa, Cuba",516.0,2010,78.0,Belgium,3.75,"Criollo, Forastero",Cuba
1285,Pierre Marcolini,"Peru, Las Pampas P.",531.0,2010,85.0,Belgium,3.0,Criollo,Peru
1286,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414.0,2009,72.0,Belgium,3.0,Forastero,Brazil
1287,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445.0,2009,72.0,Belgium,3.0,Criollo,Mexico
1288,Pierre Marcolini,Cabosse,111.0,2007,70.0,Belgium,4.0,Blend,"Venezuela, Java"
1289,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129.0,2007,72.0,Belgium,3.75,Forastero (Nacional),Ecuador
1290,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141.0,2007,72.0,Belgium,4.0,Trinitario,Madagascar
1291,Pierre Marcolini,Fleur de Cacao,166.0,2007,85.0,Belgium,3.5,Blend,Venezuela/ Ghana
1292,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81.0,2006,72.0,Belgium,4.0,Criollo,Mexico
1293,Pierre Marcolini,"Kendem Lembu, Java",93.0,2006,72.0,Belgium,3.0,Criollo,Indonesia
1294,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93.0,2006,72.0,Belgium,4.0,Criollo,Venezuela
1295,Pinellas,Wampusirpi Region,1772.0,2016,80.0,U.S.A.,2.5, ,Honduras
1296,Pitch Dark,Tenor,1506.0,2015,62.0,U.S.A.,2.5, ,Nicaragua
1297,Pitch Dark,Johe,1506.0,2015,80.0,U.S.A.,2.75, ,Nicaragua
1298,Pitch Dark,Chuno,1510.0,2015,80.0,U.S.A.,2.75,"Criollo, Trinitario",Nicaragua
1299,Pitch Dark,Nicalizo,1510.0,2015,80.0,U.S.A.,2.75,Trinitario,Nicaragua
1300,Pitch Dark,Rugoso,1510.0,2015,80.0,U.S.A.,3.25, ,Nicaragua
1301,Pitch Dark,Akesson Estate,1311.0,2014,73.0,U.S.A.,3.25,Trinitario,Madagascar
1302,Pitch Dark,Namau Village,1315.0,2014,73.0,U.S.A.,2.5,Trinitario,Fiji
1303,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319.0,2014,73.0,U.S.A.,3.25, ,Ecuador
1304,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319.0,2014,73.0,U.S.A.,3.5, ,Ecuador
1305,Pomm (aka Dead Dog),"La Red, 2011",829.0,2012,76.0,U.S.A.,2.5, ,Dominican Republic
1306,Pomm (aka Dead Dog),Peru,829.0,2012,82.0,U.S.A.,2.75,Criollo,Peru
1307,Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820.0,2016,70.0,U.S.A.,3.75, ,Domincan Republic
1308,Potomac,"Cuyagua, 2013",1387.0,2014,70.0,U.S.A.,3.75, ,Venezuela
1309,Potomac,Upala w/ nibs,647.0,2011,70.0,U.S.A.,3.5,Matina,Costa Rica
1310,Potomac,"Upala, Batch 18",654.0,2011,70.0,U.S.A.,3.0,Matina,Costa Rica
1311,Potomac,"San Martin, Amazonian Highlands",789.0,2011,70.0,U.S.A.,2.75, ,Peru
1312,Potomac,Bahia,789.0,2011,70.0,U.S.A.,3.5, ,Brazil
1313,Potomac,"Upala, Batch 12",607.0,2010,82.0,U.S.A.,3.75,Matina,Costa Rica
1314,Pralus,Peru,1446.0,2015,75.0,France,3.25, ,Peru
1315,Pralus,"Porcelana, S. of Lake Maracaibo",717.0,2011,75.0,France,3.25,Criollo (Porcelana),Venezuela
1316,Pralus,Chuao,486.0,2010,75.0,France,3.5,Trinitario,Venezuela
1317,Pralus,Cuyagua,451.0,2009,75.0,France,2.0, ,Venezuela
1318,Pralus,Papouasie,199.0,2008,75.0,France,3.0,Trinitario,Papua New Guinea
1319,Pralus,"Sambirano Valley, Le 100%",202.0,2008,100.0,France,3.0,Criollo,Madagascar
1320,Pralus,Dominican Republic-Organic,280.0,2008,75.0,France,2.0, ,Dominican Republic
1321,Pralus,"Monte Alegre, Diego Badero",280.0,2008,75.0,France,3.5, ,Brazil
1322,Pralus,Claudio Corallo w/ nibs,162.0,2007,75.0,France,4.0,Forastero,Sao Tome
1323,Pralus,"Monte Alegre (Itacare), Brazil",105.0,2006,75.0,France,3.0,Forastero,Brazil
1324,Pralus,Tanzania,105.0,2006,75.0,France,3.5,Criollo,Tanzania
1325,Pralus,Sao Tome & Principe,5.0,2006,75.0,France,3.5,Forastero,Sao Tome & Principe
1326,Pralus,Trinidad,5.0,2006,75.0,France,3.5,Trinitario,Trinidad
1327,Pralus,"Madagascar, Nosy Be Isle.",5.0,2006,75.0,France,3.75,Criollo,Madagascar
1328,Pralus,"Java, Indonesie",32.0,2006,75.0,France,3.5,Criollo,Indonesia
1329,Pralus,"Barlovento, Venezuela",32.0,2006,75.0,France,3.5,Trinitario,Venezuela
1330,Pralus,Jamaique,32.0,2006,75.0,France,4.0,Trinitario,Jamaica
1331,Pralus,Equateur,40.0,2006,75.0,France,3.0,Trinitario,Ecuador
1332,Pralus,Vanuatu,40.0,2006,75.0,France,3.0,Trinitario,Vanuatu
1333,Pralus,Ghana,40.0,2006,75.0,France,3.25,Forastero,Ghana
1334,Pralus,Colombie,40.0,2006,75.0,France,3.5,Trinitario,Colombia
1335,Pralus,Fortissima,93.0,2006,80.0,France,4.0,"Criollo, Trinitario",Ecuador
1336,Pralus,Cuba,99.0,2006,75.0,France,3.0,Trinitario,Cuba
1337,Pralus,"Caracas, Venezuela and Ghana",99.0,2006,75.0,France,3.0,"Trinitario, Forastero","Venezuela, Ghana"
1338,Pralus,"Djakarta, Java and Ghana",99.0,2006,75.0,France,3.5,"Criollo, Forastero","Indonesia, Ghana"
1339,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872.0,2016,77.0,U.K.,3.5, ,Ecuador
1340,Pump Street Bakery,"Crayfish Bay Estate, 2014",1502.0,2015,70.0,U.K.,3.5,Trinitario,Grenada
1341,Pump Street Bakery,"Akesson's, batch 4411",1530.0,2015,74.0,U.K.,3.5,Criollo,Madagascar
1342,Pump Street Bakery,Honduras,1688.0,2015,80.0,U.K.,2.75, ,Honduras
1343,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223.0,2014,75.0,U.K.,2.75,Trinitario,Venezuela
1344,Pump Street Bakery,Guantupi River,1223.0,2014,75.0,U.K.,3.0,Forastero (Nacional),Ecuador
1345,Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223.0,2014,72.0,U.K.,3.25,Trinitario,Madagascar
1346,Pump Street Bakery,Guantupi River,1227.0,2014,85.0,U.K.,2.75,Forastero (Nacional),Ecuador
1347,Pura Delizia,Venezuela,931.0,2012,73.0,Italy,2.75, ,Venezuela
1348,Q Chocolate,Brazil,1057.0,2013,75.0,Brazil,3.25, ,Brazil
1349,Q Chocolate,Brazil,1057.0,2013,85.0,Brazil,3.5, ,Brazil
1350,Q Chocolate,Brazil,1069.0,2013,55.0,Brazil,2.75, ,Brazil
1351,Q Chocolate,Brazil,1069.0,2013,80.0,Brazil,3.25, ,Brazil
1352,Q Chocolate,Brazil,935.0,2012,60.0,Brazil,3.0, ,Brazil
1353,Q Chocolate,Brazil,935.0,2012,65.0,Brazil,3.25, ,Brazil
1354,Quetzalli (Wolter),"Mexico, Lot 28022016",1796.0,2016,70.0,Mexico,2.75,Criollo,Mexico
1355,Quetzalli (Wolter),"Uranga, Lot 22032016",1800.0,2016,74.0,Mexico,3.0,Trinitario,Mexico
1356,Raaka,Amazon Basin Blend,1788.0,2016,70.0,U.S.A.,3.0, ,"Peru(SMartin,Pangoa,nacional)"
1357,Raaka,Virunga,1708.0,2015,75.0,U.S.A.,2.75,Forastero,Congo
1358,Raaka,Madagascar,959.0,2012,75.0,U.S.A.,3.25,Trinitario,Madagascar
